img,0,1,2,3,4,5,6,7,8,9
https___kissanime.ru_Special_CapImg_alhnY0lvN2pGS3IwNUdZS09sbGlqaUVvNkF6blhoemVaOUM1QVdIdXF0MGhORGJzOENJVnhYT1AyanF6eEMydXc2MTdCNFNKa3YvV2ZsdS9JbGk5aU0wVDdORUZFZDYrZ0RMTUxQQmlTek09.jpg,0,0,0,0,0,0,1,0,0,0
https___kissanime.ru_Special_CapImg_alhnY0lvN2pGS3IwNUdZS09sbGlqaUVvNkF6blhoemVaOUM1QVdIdXF0MGhORGJzOENJVnhYT1AyanF6eEMydXlaR055VE5NRmVaTFd1QmxwYWJxMjJSeERVaVFzWnJtMTRLT0NtbDlBS0k9.jpg,0,0,0,0,1,0,0,0,0,0
https___kissanime.ru_Special_CapImg_alRtYW0yL3dpNmtHZ3o3YllRL2tlQW5RdFJWVENiZllMSll3QkpTNDZZaUk4bW9IaXFkdWJxVXpYVm5wVy92YQ==.jpg,1,0,0,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_alRtYW0yL3dpNmtHZ3o3YllRL2tlQWpJSXRLT3B5eTBNL1A0aGRXcmxERW40NC92VzYyL0ZyMGJvWW5jWGQ3VA==.jpg,0,0,0,0,0,1,0,0,0,0
https___kissanime.ru_Special_CapImg_alRtYW0yL3dpNmtHZ3o3YllRL2tlQzE0QllOb1RIR2t0c2w5RkY5c3ZaRHJEUnpJRGwzWkF6RmlWRTYvRUdyeQ==.jpg,0,0,0,0,1,0,0,0,0,0
https___kissanime.ru_Special_CapImg_alRtYW0yL3dpNmtHZ3o3YllRL2tlRXQyQ05mekpLaUY3bkpkY0FuSEZxWFQ5Wi9JZHc0dVBjeGwvQnhNdHl3Mw==.jpg,0,0,0,0,0,0,1,0,0,0
https___kissanime.ru_Special_CapImg_alRtYW0yL3dpNmtHZ3o3YllRL2tlRy9RNjJCMXNyZWxycmhrbUcxWWdkTFdwSEsvMWFiS1c1SnRmVDkvNm95Sg==.jpg,0,0,0,0,0,0,0,0,0,1
https___kissanime.ru_Special_CapImg_alRtYW0yL3dpNmtHZ3o3YllRL2tlSGF3R1JSWGEvREZscGxiVXpxSGxkbU9EYlpSanhFMndvVGVyRWhwdnROdw==.jpg,0,0,0,0,0,0,0,0,1,0
https___kissanime.ru_Special_CapImg_alRtYW0yL3dpNmtHZ3o3YllRL2tlSzU1UTRpN1ZwQ0tuaVVhZW1tai8vQnc2cVJrWWY4NGVtMml2cCtSVjlLeg==.jpg,0,1,0,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_alRtYW0yL3dpNmtHZ3o3YllRL2tlT1lsbHpVVkhlc0R4bmtISHpEOFJEKzZKU05HSWI2WkJHZGhJV0VKVndURw==.jpg,0,0,0,1,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_alRtYW0yL3dpNmtHZ3o3YllRL2tlTE43cGJ1Skl6VGVMQ2oxNjRPLzlMRlJRU3VhRDh5N3IxT3dLcnNRY0wvYQ==.jpg,0,0,1,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_alRtYW0yL3dpNmtHZ3o3YllRL2tlUFBUMlIyMU0yRDRuQ3EyVmg2elc1cXRvN3NOa2pzQUVvREExYjlVc25HbQ==.jpg,0,0,0,0,0,0,0,1,0,0
https___kissanime.ru_Special_CapImg_anhmdmJzNVlQRWR5TW5SR0QzdTBKMUxUL1VZYW8vVUY5Q0hDZXdpUk1nK214VlJwYlJXbGdEUmhqU3EzTlREekI4eFlVdDdXbGZQTTdGRk5yNzBqZmc9PQ==.jpg,0,0,0,0,1,0,0,0,0,0
https___kissanime.ru_Special_CapImg_anhmdmJzNVlQRWR5TW5SR0QzdTBKMUxUL1VZYW8vVUY5Q0hDZXdpUk1nK3gzaTJCYXRFUUtBY0NWbmExUDcxVnJ4NzloVm9sTkp3OFBEUldDMERCRUE9PQ==.jpg,0,0,0,0,0,1,0,0,0,0
https___kissanime.ru_Special_CapImg_anhmdmJzNVlQRWR5TW5SR0QzdTBKMUxUL1VZYW8vVUY5Q0hDZXdpUk1nL1pQLzBZdUpDREdZcWozdTFVVVlFTVFzR21hbWoxdG5pZThCRzc4VTNqUHc9PQ==.jpg,1,0,0,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_anhmdmJzNVlQRWR5TW5SR0QzdTBKMUxUL1VZYW8vVUY5Q0hDZXdpUk1nL1pXRjFEOHJnQ2ZvVGxrUUZtZ0I0Q3RlZGFVM0llSUd1ckVEN2JiWWpWb1E9PQ==.jpg,0,0,0,0,0,0,0,0,1,0
https___kissanime.ru_Special_CapImg_anhmdmJzNVlQRWR5TW5SR0QzdTBKMUxUL1VZYW8vVUY5Q0hDZXdpUk1nL2xEcVp2RHFyeUxPNVFxOHhFTWdmcGJUWVNHTDQ1bjVST1RlMTgyMEx5QWc9PQ==.jpg,0,0,0,0,0,0,0,1,0,0
https___kissanime.ru_Special_CapImg_anhmdmJzNVlQRWR5TW5SR0QzdTBKMUxUL1VZYW8vVUY5Q0hDZXdpUk1nOG5KN1pEaEkwOUE0cUtFdWtoSVNoQVlVdkNiOTBlR3BoUGVGcTFNeHIxYnc9PQ==.jpg,0,0,0,0,0,0,0,0,0,1
https___kissanime.ru_Special_CapImg_anhmdmJzNVlQRWR5TW5SR0QzdTBKMUxUL1VZYW8vVUY5Q0hDZXdpUk1nOGJVR29JK0U5bGF2R3hyMFMwOFVYZ01QR1lVcVJpbVpxY1gzNi9yRzBXVEE9PQ==.jpg,0,0,0,0,0,0,1,0,0,0
https___kissanime.ru_Special_CapImg_anhmdmJzNVlQRWR5TW5SR0QzdTBKMUxUL1VZYW8vVUY5Q0hDZXdpUk1nOUdXVk0yaHpzZ2EzZE0yQlp2a3dxRXMzZmdsN29pQVp4M1dhaTQ0d0JBMkE9PQ==.jpg,0,0,0,1,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_anhmdmJzNVlQRWR5TW5SR0QzdTBKMUxUL1VZYW8vVUY5Q0hDZXdpUk1nOVJJSkRFSGl2Uk9RWDVlbFovQlREWGI1NnRlT2VWeC9GYzNFUGFEaW95aXc9PQ==.jpg,0,0,1,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_anhmdmJzNVlQRWR5TW5SR0QzdTBKMUxUL1VZYW8vVUY5Q0hDZXdpUk1nOW1uTkRJR3BBY0RyaW0zNzl3eTdIM29EVERVZU84U05lMWZ4czc4cEo4Z0E9PQ==.jpg,0,1,0,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_aURuMDVFMFlBd1VqY2xEZEVQeGljc1J1RW02WjdxT1hidjN1NlVKTjBIR25UNWNiQ3NaWkdzck9tb29mS2xybmZ1WGtNbThnUk9ZQmtkb2Q0bUliK2c9PQ==.jpg,0,0,0,0,0,0,1,0,0,0
https___kissanime.ru_Special_CapImg_aURuMDVFMFlBd1VqY2xEZEVQeGljc1J1RW02WjdxT1hidjN1NlVKTjBIR29CaGRlRGtQNTFiV0FNOFZSZnFxODFWai9OUHJaMXJPRGptRGhLUnd5N0E9PQ==.jpg,1,0,0,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_aURuMDVFMFlBd1VqY2xEZEVQeGljc1J1RW02WjdxT1hidjN1NlVKTjBIR2ptaWlzOTJBbjhCSE5jZTd5TzhtVlUvSllKSmhGald6YUNtNCtvL2ZQTGc9PQ==.jpg,0,0,1,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_aURuMDVFMFlBd1VqY2xEZEVQeGljc1J1RW02WjdxT1hidjN1NlVKTjBIRjN2aVNXZjMxb3dWT2dsWmtZZGpwVjFjTjc1S1I3dFExZjZTN2p2SG9JM0E9PQ==.jpg,0,1,0,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_aURuMDVFMFlBd1VqY2xEZEVQeGljc1J1RW02WjdxT1hidjN1NlVKTjBIRUhONktvRGwwd2lCSkQyYlhQZ3RhUkQ3QlVuM2piaWFYcWJYUTlVck5selE9PQ==.jpg,0,0,0,0,0,0,0,0,0,1
https___kissanime.ru_Special_CapImg_aURuMDVFMFlBd1VqY2xEZEVQeGljc1J1RW02WjdxT1hidjN1NlVKTjBIRVZsZXUyR09Ld1NETlAzR0xKWUxoUUYwcDh1anFPWnRreFZPRW1mdXhhRFE9PQ==.jpg,0,0,0,0,1,0,0,0,0,0
https___kissanime.ru_Special_CapImg_aURuMDVFMFlBd1VqY2xEZEVQeGljc1J1RW02WjdxT1hidjN1NlVKTjBIRW1YU2hyWndWLzRKRXptUWk4MlVNZWhwYyt6MTNnR050aHRDRzNsbXQ1Mmc9PQ==.jpg,0,0,0,0,0,1,0,0,0,0
https___kissanime.ru_Special_CapImg_aURuMDVFMFlBd1VqY2xEZEVQeGljc1J1RW02WjdxT1hidjN1NlVKTjBIRzcvZGhXekRNeUMyVXdEakVNU2JmaUk5R0tQdmlyajZ5M1Fmai9YZ3dJWmc9PQ==.jpg,0,0,0,1,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_aURuMDVFMFlBd1VqY2xEZEVQeGljc1J1RW02WjdxT1hidjN1NlVKTjBIRzE1RTh3ZFlJdWdVengzWXh2dFFyTGVOcmh2bURBejZpVzBZVXhuNk9PWVE9PQ==.jpg,0,0,0,0,0,0,0,0,1,0
https___kissanime.ru_Special_CapImg_aURuMDVFMFlBd1VqY2xEZEVQeGljc1J1RW02WjdxT1hidjN1NlVKTjBISHR5ZXlMVzVldHdQdGpjWnFpSG5Pb3FraklOSUJlUkt2RUdKSDhnRUtSRHc9PQ==.jpg,0,0,0,0,0,0,0,1,0,0
https___kissanime.ru_Special_CapImg_aVFmVnVOc05OSDRORHh3MWZJazM5UmZ2RmR3WkhlRGVpWTFaeStRdklLNFlkM2ZiOHZyTWZHVXZDejVjUkorYQ==.jpg,0,1,0,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_aVFmVnVOc05OSDRORHh3MWZJazM5UU5CVlIrV244UW1xODVlUXdsbXd2cDcxMm5NcUhKV3R0akhWaXY3NDY1YQ==.jpg,0,0,0,0,0,1,0,0,0,0
https___kissanime.ru_Special_CapImg_aVFmVnVOc05OSDRORHh3MWZJazM5V0ZYRVhCa1F3NEVwVkk4cllDK3pmQkRyNlVaQTJRaWZnaytuZWV1c09HeA==.jpg,0,0,0,0,0,0,0,0,1,0
https___kissanime.ru_Special_CapImg_aVFmVnVOc05OSDRORHh3MWZJazM5VVd3VmR4YlpVWUNZVWk2L1l4NUlCL3U1eEpxWWVqUlRQSUtreXUwV3BwTw==.jpg,0,0,0,0,0,0,0,1,0,0
https___kissanime.ru_Special_CapImg_aVFmVnVOc05OSDRORHh3MWZJazM5VXJUQ0g5S0VnWStFQTc0OXRQR0dJV0c0bDNHRGw3aVZaZTFaU2d6ZkJ5Uw==.jpg,1,0,0,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_aVFmVnVOc05OSDRORHh3MWZJazM5WlZqZDhhM1BNWVh3L3kvTU0xaHlrSEI4M2FFaFNRRXl5STZYOXpOY3RZNQ==.jpg,0,0,0,0,1,0,0,0,0,0
https___kissanime.ru_Special_CapImg_aVFmVnVOc05OSDRORHh3MWZJazM5WWphb3dCQUYvNTVPNDdTckxKdllTbm5nTVJsTXlyODdsaHErMFNYUTZjQw==.jpg,0,0,0,0,0,0,1,0,0,0
https___kissanime.ru_Special_CapImg_aVFmVnVOc05OSDRORHh3MWZJazM5ZFBJbEd6WWRucHpDV2w0VTZrdGlVbFZ3Q3NrSTdCczFPT3dlNFVHak9lRw==.jpg,0,0,1,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_aVFmVnVOc05OSDRORHh3MWZJazM5ZHh2TzZYMGM0elRBTm5QWHVGTW0wSFh3NkNQaVBMREd4cG1ZZytnaUo4Nw==.jpg,0,0,0,1,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_aVFmVnVOc05OSDRORHh3MWZJazM5ZjVhSmRLQ0Vmd0h0Y1NrTTl1d2RyMi92aUxkdlVERFp5VEpmMXdPYXZRSg==.jpg,0,0,0,0,0,0,0,0,0,1
https___kissanime.ru_Special_CapImg_azNSVmM3NnVFZ002Nzl3M1BNRitpQnA1YlZVc2ljL0ViWHZoNEp6TXpkMmJuU3pUYUI0Q1ZGZUVrd3IvRzF2Wg==.jpg,0,0,0,0,0,0,1,0,0,0
https___kissanime.ru_Special_CapImg_azNSVmM3NnVFZ002Nzl3M1BNRitpREFTem81TE03MmtJUlgreFRjM01CZHF3Z2JXczA1MTBtejE5QVFoUWoweA==.jpg,0,0,0,0,0,0,0,0,0,1
https___kissanime.ru_Special_CapImg_azNSVmM3NnVFZ002Nzl3M1BNRitpSkpsM0tvREM2K1Q5a0R3b2xWeUh2M1dXR2JCeW1jWWVhdEt1Q0g1SmtucQ==.jpg,0,0,0,0,0,0,0,0,1,0
https___kissanime.ru_Special_CapImg_azNSVmM3NnVFZ002Nzl3M1BNRitpSmpBSi80U1U5RjM1YmY0ZDZjR1lVWmlEbVg5OENtekNuNTRTTlErVXhMMw==.jpg,1,0,0,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_azNSVmM3NnVFZ002Nzl3M1BNRitpSnZMd2dlbXpHM0F0V09LWjdiMTFoSmVkcjVKL0s0U3E0a1ZZZ3ZpZ3JxVA==.jpg,0,1,0,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_azNSVmM3NnVFZ002Nzl3M1BNRitpT0xHODlKWWJDU2FtbFpCRnBnVVVuYU9MOTljZHdONmNRRkRwUzRQZW0vZA==.jpg,0,0,0,0,1,0,0,0,0,0
https___kissanime.ru_Special_CapImg_azNSVmM3NnVFZ002Nzl3M1BNRitpTGhFZzJsaVF3T1ZNOXBYZXN0Q0VlN3ZPeSt0dGQxZ2hBRHBxemczem04WQ==.jpg,0,0,0,0,0,0,0,1,0,0
https___kissanime.ru_Special_CapImg_azNSVmM3NnVFZ002Nzl3M1BNRitpTXJ2ZExEaXdRM1dTYjBKTmRKdjNyZDUxck5yN1BJM0plcWhTSDBHSWZvVQ==.jpg,0,0,1,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_azNSVmM3NnVFZ002Nzl3M1BNRitpTzM2NVFtS3BiSTJTWWRBZm5iL2c2d05uS1pZb3lESUJ1bjJ4cmdjK1Y3dg==.jpg,0,0,0,1,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_azNSVmM3NnVFZ002Nzl3M1BNRitpUGQ4MXB4TWVyWWduZ3FHWlNuMncxS3ZOVFNBVzdxUHBZUHVnemUraCswTQ==.jpg,0,0,0,0,0,1,0,0,0,0
https___kissanime.ru_Special_CapImg_b0hqMnMvUU5mb0xzRzhMalZTUmdQb3J3azZOVWpJWWxDZWc3eGs1bWtZWjhJdGU2ek9aYjQxOFhGKzlvYnEvNW5HK2tPY2tOeC81VDlrd09iUit4TVE9PQ==.jpg,0,0,0,0,0,1,0,0,0,0
https___kissanime.ru_Special_CapImg_b0hqMnMvUU5mb0xzRzhMalZTUmdQb3J3azZOVWpJWWxDZWc3eGs1bWtZWlFPaWRJL3lveGw4SWxPcnNBc0xmR28xTXJGZGxJWDBHU3dRZitMMEZHN1E9PQ==.jpg,0,0,0,1,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_b0hqMnMvUU5mb0xzRzhMalZTUmdQb3J3azZOVWpJWWxDZWc3eGs1bWtZWVE2czBaQjBiaXkvSklDZWczRUx6QjBWS0ZDZlVNTWEwVm82QjdvNkhNcFE9PQ==.jpg,0,1,0,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_b0hqMnMvUU5mb0xzRzhMalZTUmdQb3J3azZOVWpJWWxDZWc3eGs1bWtZYis4REJNYk82RlNMVEYxNkFyVVNMdXd0dlkra2pnc3hUVFNtWmVWNUpmSkE9PQ==.jpg,0,0,0,0,0,0,0,0,1,0
https___kissanime.ru_Special_CapImg_b0hqMnMvUU5mb0xzRzhMalZTUmdQb3J3azZOVWpJWWxDZWc3eGs1bWtZYjRzWXUvV1kvck5DRHZwL05hZ29uTWpwblhESHorSWtON1R4L05jVU9uekE9PQ==.jpg,0,0,0,0,1,0,0,0,0,0
https___kissanime.ru_Special_CapImg_b0hqMnMvUU5mb0xzRzhMalZTUmdQb3J3azZOVWpJWWxDZWc3eGs1bWtZYTViTm1WNmZQYzlRcFgxLzE2UWdWRkFqUGxvSVBTN0VtczVqUG9ualZUTXc9PQ==.jpg,0,0,0,0,0,0,0,0,0,1
https___kissanime.ru_Special_CapImg_b0hqMnMvUU5mb0xzRzhMalZTUmdQb3J3azZOVWpJWWxDZWc3eGs1bWtZYU43TXJoOE56R1RWczVPVzhJaFhDSEpKb21FWW5LdVFEbkRzVWlVcjY2VEE9PQ==.jpg,0,0,0,0,0,0,1,0,0,0
https___kissanime.ru_Special_CapImg_b0hqMnMvUU5mb0xzRzhMalZTUmdQb3J3azZOVWpJWWxDZWc3eGs1bWtZYWNGMHN1MFNuYXF0NEhZZnB6bkhwTmVEQVd1V0dZKzhxamtaMkVQUm0reGc9PQ==.jpg,1,0,0,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_b0hqMnMvUU5mb0xzRzhMalZTUmdQb3J3azZOVWpJWWxDZWc3eGs1bWtZYWRkRVZYbkhTYjBrbzRIR3NiNUhaRWpsYm1uaHZYY3g2UEZ3RjIvZEN4Wmc9PQ==.jpg,0,0,0,0,0,0,0,1,0,0
https___kissanime.ru_Special_CapImg_b0hqMnMvUU5mb0xzRzhMalZTUmdQb3J3azZOVWpJWWxDZWc3eGs1bWtZYXNweGJwMmF0Yi85YkEzVHJzTE5wdUFra2RVREJRYXZMUTBaMkQ1OFVSaXc9PQ==.jpg,0,0,1,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_bDFkRnNIbGM0cVAyWmlUM0ZxQkk3QjFmVUllVENYRkoxLzVtKzY4S3Z5RzRYbFFtREFVTHRyZXdXaVVIRFdCOA==.jpg,0,0,0,0,1,0,0,0,0,0
https___kissanime.ru_Special_CapImg_bDFkRnNIbGM0cVAyWmlUM0ZxQkk3QTk4dnpwYjlEeldraTM1ajQxQW1GMldoaklXOU5YT2dMWjhvaGlob1VDSw==.jpg,1,0,0,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_bDFkRnNIbGM0cVAyWmlUM0ZxQkk3R0h0NC9MRCtjaStFZHFjdG9OajRzU21QMHFFT3lQNGNpb0pUVi9ZOUdQRw==.jpg,0,0,0,0,0,1,0,0,0,0
https___kissanime.ru_Special_CapImg_bDFkRnNIbGM0cVAyWmlUM0ZxQkk3S3B0TE0xMVo3OXVXNlg0ZXlOTlllVWY4UGNQOGRRODUyLzdTN1VtKzBuaQ==.jpg,0,0,0,0,0,0,0,1,0,0
https___kissanime.ru_Special_CapImg_bDFkRnNIbGM0cVAyWmlUM0ZxQkk3S3dmSTZ4aDBQd1NrSCtLV0J2bGY0TERFdUJ4d0xqOWRnYTc1OEdIQWJpYw==.jpg,0,0,0,1,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_bDFkRnNIbGM0cVAyWmlUM0ZxQkk3SmU1UnFaaW01ODNwa2Z2Nk51NmlxS3V1VHEra0xDRHVBeXdUMnJRRTIzVw==.jpg,0,1,0,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_bDFkRnNIbGM0cVAyWmlUM0ZxQkk3SythdVpwYStIRFhZODZZS1dJbk9Sc2VxVStCaDVIRkJRYWhIR0Rya0N3ZA==.jpg,0,0,0,0,0,0,0,0,0,1
https___kissanime.ru_Special_CapImg_bDFkRnNIbGM0cVAyWmlUM0ZxQkk3TGE4QUNsSmZ1ZCtqR1FCRVFVUjdzcjFYaVBsbUdtSWVBRkJsbTJ2UExKKw==.jpg,0,0,0,0,0,0,0,0,1,0
https___kissanime.ru_Special_CapImg_bDFkRnNIbGM0cVAyWmlUM0ZxQkk3Tmo2Sm5Za2E2NndVemNvWkVKZkhpQjFaeTdFMUNJQW1INGpGR2pGcUcwYQ==.jpg,0,0,1,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_bDJubE9DaDE0RHV6WDdjbTI2ZEpXUi9xeVltcXY4cER4UXJvUi9qeTFtRVpJUkdjaEV2dHJvMnFsZXlYMDhGVQ==.jpg,1,0,0,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_bDJubE9DaDE0RHV6WDdjbTI2ZEpXVGhqZzNHaTJWcFVob1V6Slp1OHIrWmJoZlBUbzlnSWR5WDAxc29ITXVQdw==.jpg,0,0,0,0,0,1,0,0,0,0
https___kissanime.ru_Special_CapImg_bDJubE9DaDE0RHV6WDdjbTI2ZEpXVHgrRjRHbGJRRXBraWlueEV3cHoydXRNcjRaVlVyOFZOTjBaNm8yenM1TQ==.jpg,0,1,0,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_bDJubE9DaDE0RHV6WDdjbTI2ZEpXVkV0R1ZveHM5NWRKbjlrWVBLUkoyQXlNMGZTRjRBck5rb1Y3Uk8zTDFpNw==.jpg,0,0,0,1,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_bDJubE9DaDE0RHV6WDdjbTI2ZEpXVmQyQjZEZmtXWkNDa08wYUhMbEh0OUUyL2JnQW1XVytPbFJFMEFXTWI4Tw==.jpg,0,0,0,0,0,0,1,0,0,0
https___kissanime.ru_Special_CapImg_bDJubE9DaDE0RHV6WDdjbTI2ZEpXWU9zdkFIcEVxQ1liMG9IWG5uTVpIUkI4YjdHYWJWenNSYldUc3JJbnllcg==.jpg,0,0,0,0,0,0,0,0,0,1
https___kissanime.ru_Special_CapImg_bDJubE9DaDE0RHV6WDdjbTI2ZEpXZDBFaldLNENIU1RZUSs0bllxNm9FT1RQbUJkeUE2TGh4TWd6TjB2L0lRcA==.jpg,0,0,0,0,0,0,0,0,1,0
https___kissanime.ru_Special_CapImg_bDJubE9DaDE0RHV6WDdjbTI2ZEpXZHY2d3c4R3YwQ2kzcWF1MW54U0k3aG5YR1YrMzExamMxQWExMVRLNHhWUg==.jpg,0,0,0,0,1,0,0,0,0,0
https___kissanime.ru_Special_CapImg_bDJubE9DaDE0RHV6WDdjbTI2ZEpXZUhocEYvNnJEZ0lIcWRsMkNmM0l0ZWd5ZUhkSnRkMEhhci9ZU0E0R1hQZQ==.jpg,0,0,0,0,0,0,0,1,0,0
https___kissanime.ru_Special_CapImg_bDJubE9DaDE0RHV6WDdjbTI2ZEpXZW1ENUNkQU9DOU5Rd2NlcWNxTG1YVkp4S2FweGdUUThIQjdWREJwZDgxcQ==.jpg,0,0,1,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_bnFPSE9mRldkWUlrd2Q0Q3FCako3d2xIY0ZHMXhmbWlEVzNEWVVEUUY0QmN6ZWxZOFlBZis3bFBGVUU1QWJ5Vw==.jpg,0,0,1,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_bnFPSE9mRldkWUlrd2Q0Q3FCako3MERlY21uc2J0TlVMVHpDd1ZRQVk0dkNtcTFBcE9Qa2R4V0tjajE5ME9VNQ==.jpg,0,0,0,0,0,1,0,0,0,0
https___kissanime.ru_Special_CapImg_bnFPSE9mRldkWUlrd2Q0Q3FCako3MFVlU055Qk4xcWlOOEpjbXBwWmFiWHdqWjBISVJvakdzVUw5dG5NUHpmQw==.jpg,0,0,0,0,0,0,0,1,0,0
https___kissanime.ru_Special_CapImg_bnFPSE9mRldkWUlrd2Q0Q3FCako3MlhLTTc4OU9sRlJOMDhsL0lmVjliOE5WR1M2alhTbDM5TjBoRHlMbW1ueA==.jpg,0,1,0,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_bnFPSE9mRldkWUlrd2Q0Q3FCako3MlYyYnZ2dmhjSXc2a01GeUN0U0VYbE9YdkNyTWxSV0tZTXZvRmFlSWtFaQ==.jpg,1,0,0,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_bnFPSE9mRldkWUlrd2Q0Q3FCako3MUE3TlppdFBqbGxiM2dDaWpxdGFNTzFwQVRxUURJVExWQnlUYmJVV3J0RQ==.jpg,0,0,0,0,0,0,0,0,0,1
https___kissanime.ru_Special_CapImg_bnFPSE9mRldkWUlrd2Q0Q3FCako3MXdEdUtMVFJvcnNLVGl1bXFucE5taVJuUlpSNThLRmxobFpCbnE5cVlnMw==.jpg,0,0,0,0,0,0,0,0,1,0
https___kissanime.ru_Special_CapImg_bnFPSE9mRldkWUlrd2Q0Q3FCako3NDFucUVCOWREc1Q4NzNIWGdJMXVWTXFNZVF6c2lNOXl2NWVaTFJJS1l6eA==.jpg,0,0,0,0,0,0,1,0,0,0
https___kissanime.ru_Special_CapImg_bnFPSE9mRldkWUlrd2Q0Q3FCako3OTVnRmE2b2cwc0xYWHVsWG5oZkpwS2VWa00vVDlONXk0d3hnVlhkR2prOA==.jpg,0,0,0,1,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_bnFPSE9mRldkWUlrd2Q0Q3FCako3OUkwd1BWbENxWW0wK0I2c1RIaU1XMEVuQ0ZaRVZiZXZxdGZoL3lGdENlWQ==.jpg,0,0,0,0,1,0,0,0,0,0
https___kissanime.ru_Special_CapImg_bUJRZ2Q1ZzBRa1hGNmJKUnZseWdpWjI5MHM4bkp4MlJ0dXV2eHRQY3VhK1lzczIrTXBlRE9UYUQraXVKZlVKUA==.jpg,0,0,0,0,0,0,0,1,0,0
https___kissanime.ru_Special_CapImg_bUJRZ2Q1ZzBRa1hGNmJKUnZseWdpWjI5MHM4bkp4MlJ0dXV2eHRQY3VhKzNIaG5XNGl0dmdoQUFVTi9pYXI5SQ==.jpg,0,0,0,0,0,1,0,0,0,0
https___kissanime.ru_Special_CapImg_bUJRZ2Q1ZzBRa1hGNmJKUnZseWdpWjI5MHM4bkp4MlJ0dXV2eHRQY3VhLytrcVRKUnNHTzRXZ2RGbDhkc25DRQ==.jpg,0,0,0,0,0,0,0,0,0,1
https___kissanime.ru_Special_CapImg_bUJRZ2Q1ZzBRa1hGNmJKUnZseWdpWjI5MHM4bkp4MlJ0dXV2eHRQY3VhOC9BMWt6U1VZeUxpK1JaclhYWXZFKw==.jpg,0,0,0,0,1,0,0,0,0,0
https___kissanime.ru_Special_CapImg_bUJRZ2Q1ZzBRa1hGNmJKUnZseWdpWjI5MHM4bkp4MlJ0dXV2eHRQY3VhOENZYmhHWWxmS3hHeis2ZUx6UGY5Qw==.jpg,0,0,0,1,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_bUJRZ2Q1ZzBRa1hGNmJKUnZseWdpWjI5MHM4bkp4MlJ0dXV2eHRQY3VhOEUxQWlKUnM5cEFldGF6N3JYNXpZRw==.jpg,0,1,0,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_bUJRZ2Q1ZzBRa1hGNmJKUnZseWdpWjI5MHM4bkp4MlJ0dXV2eHRQY3VhOFpjQlhOdXNPVWRCdkhEbW5yY0VhQQ==.jpg,0,0,0,0,0,0,1,0,0,0
https___kissanime.ru_Special_CapImg_bUJRZ2Q1ZzBRa1hGNmJKUnZseWdpWjI5MHM4bkp4MlJ0dXV2eHRQY3VhOGMrVmZZYWVkOU0rSFNmMG1PclAzLw==.jpg,1,0,0,0,0,0,0,0,0,0
https___kissanime.ru_Special_CapImg_bUJRZ2Q1ZzBRa1hGNmJKUnZseWdpWjI5MHM4bkp4MlJ0dXV2eHRQY3VhOHY1c0lqRkNOVHRqS1h3dmpjVzZiMA==.jpg,0,0,0,0,0,0,0,0,1,0
